model,n_shots,iteration,task,auroc,auprc,auprc_c,ece,auroc_lower_ci,auroc_upper_ci,auprc_lower_ci,auprc_upper_ci,auprc_c_lower_ci,auprc_c_upper_ci,ece_lower_ci,ece_upper_ci,nboot,path_results
count_mimic,2,11,mortality_sql,0.6644503249145843,0.05748652384037577,0.6020695490904039,0.2691852946453114,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_2_iter11/mortality_sql/results.pkl
count_mimic,2,11,long_los_sql,0.6187480572947393,0.3421607119689831,0.5714881785572522,0.2190470512668331,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_2_iter11/long_los_sql/results.pkl
count_mimic,2,11,readmission_sql,0.5003038590094196,0.006344410876132931,0.5001519756838906,0.17485436086958892,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_2_iter11/readmission_sql/results.pkl
count_mimic,2,11,anemia_lab_sql,0.4988996692137354,0.06837090714036982,0.4994531044439011,0.06691552852119238,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_2_iter11/anemia_lab_sql/results.pkl
count_mimic,2,11,hyperkalemia_lab_sql,0.48831151856900123,0.007265703904704594,0.4945462069566354,0.03115532863947261,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_2_iter11/hyperkalemia_lab_sql/results.pkl
count_mimic,2,11,hypoglycemia_lab_sql,0.635130996330235,0.023696183785105976,0.5814093630401951,0.18122319405128523,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_2_iter11/hypoglycemia_lab_sql/results.pkl
count_mimic,2,11,hyponatremia_lab_sql,0.6161068504128081,0.010858816436419578,0.5685336788191995,0.10944135573448024,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_2_iter11/hyponatremia_lab_sql/results.pkl
count_mimic,2,11,thrombocytopenia_lab_sql,0.3967517535268643,0.027192267884612587,0.46262046565644555,0.21654375557579492,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_2_iter11/thrombocytopenia_lab_sql/results.pkl
count_mimic,512,2,mortality_sql,0.886646494420997,0.3310541877355735,0.8800237001230015,0.009647716462040355,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_512_iter2/mortality_sql/results.pkl
count_mimic,512,2,long_los_sql,0.732325233555085,0.45999996301685125,0.6841934380945801,0.053900145386307316,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_512_iter2/long_los_sql/results.pkl
count_mimic,512,2,readmission_sql,0.5916568997699353,0.038078369147308486,0.634255768654475,0.005849400737188918,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_512_iter2/readmission_sql/results.pkl
count_mimic,512,2,anemia_lab_sql,0.8125962744238722,0.25238564245982276,0.793062084630512,0.010220635837822055,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_512_iter2/anemia_lab_sql/results.pkl
count_mimic,512,2,hyperkalemia_lab_sql,0.6592446676749383,0.0193163376807039,0.6713880984144609,0.006260477873611031,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_512_iter2/hyperkalemia_lab_sql/results.pkl
count_mimic,512,2,hypoglycemia_lab_sql,0.7592355296987277,0.04991566942019809,0.728937471094599,0.010259482821894778,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_512_iter2/hypoglycemia_lab_sql/results.pkl
count_mimic,512,2,hyponatremia_lab_sql,0.7289518682174482,0.026794011421218112,0.706799139698393,0.007195876224496696,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_512_iter2/hyponatremia_lab_sql/results.pkl
count_mimic,512,2,thrombocytopenia_lab_sql,0.9206718063961705,0.49446986998940284,0.9262939758488662,0.018737494464024985,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_512_iter2/thrombocytopenia_lab_sql/results.pkl
count_mimic,256,16,mortality_sql,0.8453284379039722,0.24983753596638064,0.8366738081357991,0.011220272904612149,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_256_iter16/mortality_sql/results.pkl
count_mimic,256,16,long_los_sql,0.7290419483872488,0.4452014152884524,0.6726953521425041,0.04781410657880575,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_256_iter16/long_los_sql/results.pkl
count_mimic,256,16,readmission_sql,0.6028725528497634,0.017842979586799194,0.6431050665967945,0.005369742841982701,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_256_iter16/readmission_sql/results.pkl
count_mimic,256,16,anemia_lab_sql,0.7618680601056145,0.2097693250574919,0.748374473769364,0.008546812985353997,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_256_iter16/anemia_lab_sql/results.pkl
count_mimic,256,16,hyperkalemia_lab_sql,0.6644602946393562,0.014404456721433428,0.6461148821092324,0.005707794360532541,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_256_iter16/hyperkalemia_lab_sql/results.pkl
count_mimic,256,16,hypoglycemia_lab_sql,0.7575338684158481,0.060019282467903605,0.7361562550681687,0.007508385846384177,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_256_iter16/hypoglycemia_lab_sql/results.pkl
count_mimic,256,16,hyponatremia_lab_sql,0.6997195275421696,0.02281897658922085,0.6774691838308553,0.006444264491793037,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_256_iter16/hyponatremia_lab_sql/results.pkl
count_mimic,256,16,thrombocytopenia_lab_sql,0.9156714563447399,0.4768275355800098,0.9218094843121445,0.010546486665650782,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_256_iter16/thrombocytopenia_lab_sql/results.pkl
clmbr_mimic,8,7,mortality_sql,0.8074133623138783,0.15942827946575713,0.7959553200975437,0.014045739716476883,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_8_iter7/mortality_sql/results.pkl
clmbr_mimic,8,7,long_los_sql,0.7073449324731511,0.4271367169009474,0.6565455514642253,0.048111991719936215,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_8_iter7/long_los_sql/results.pkl
clmbr_mimic,8,7,readmission_sql,0.5263235953755553,0.007877715498744532,0.5343608998557559,0.00637267619833629,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_8_iter7/readmission_sql/results.pkl
clmbr_mimic,8,7,anemia_lab_sql,0.6348044426895079,0.10755072943638852,0.6070458507844043,0.012597086373710185,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_8_iter7/anemia_lab_sql/results.pkl
clmbr_mimic,8,7,hyperkalemia_lab_sql,0.7125305749015067,0.01842477428259153,0.6664856838216981,0.005579908892344197,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_8_iter7/hyperkalemia_lab_sql/results.pkl
clmbr_mimic,8,7,hypoglycemia_lab_sql,0.7274100687806272,0.03782183891183276,0.6845924593964088,0.007020197499345448,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_8_iter7/hypoglycemia_lab_sql/results.pkl
clmbr_mimic,8,7,hyponatremia_lab_sql,0.7663444337221573,0.019038374862052485,0.6852238241526598,0.007056208722122788,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_8_iter7/hyponatremia_lab_sql/results.pkl
clmbr_mimic,8,7,thrombocytopenia_lab_sql,0.6988549856171175,0.10672228849975868,0.7128245012178797,0.01937367754079521,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_8_iter7/thrombocytopenia_lab_sql/results.pkl
clmbr_stanford,512,18,mortality_sql,0.8852520538224296,0.2675802313579438,0.8683787360991071,0.006815887258104046,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_512_iter18/mortality_sql/results.pkl
clmbr_stanford,512,18,long_los_sql,0.7491702439630009,0.4786485190050851,0.6999695996230562,0.0414771687580597,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_512_iter18/long_los_sql/results.pkl
clmbr_stanford,512,18,readmission_sql,0.5862525502452576,0.01826560619854222,0.625356120267963,0.005881510093058251,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_512_iter18/readmission_sql/results.pkl
clmbr_stanford,512,18,anemia_lab_sql,0.8152373575861716,0.25473122292587536,0.7904876623909722,0.009802641814437772,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_512_iter18/anemia_lab_sql/results.pkl
clmbr_stanford,512,18,hyperkalemia_lab_sql,0.6907531539605778,0.02067779795399631,0.6966777376295132,0.0058864500643255584,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_512_iter18/hyperkalemia_lab_sql/results.pkl
clmbr_stanford,512,18,hypoglycemia_lab_sql,0.757004416902894,0.04763247014972834,0.7081723084276834,0.010555498273068599,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_512_iter18/hypoglycemia_lab_sql/results.pkl
clmbr_stanford,512,18,hyponatremia_lab_sql,0.7413332881868613,0.02517929432348089,0.7239000686036783,0.006134761572856988,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_512_iter18/hyponatremia_lab_sql/results.pkl
clmbr_stanford,512,18,thrombocytopenia_lab_sql,0.9009331370993738,0.2594410488021209,0.8880867781526577,0.007401154062781116,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_512_iter18/thrombocytopenia_lab_sql/results.pkl
clmbr_mimic,32,1,mortality_sql,0.8456233918651014,0.15248576884868195,0.8047108338308387,0.015181040042310473,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_32_iter1/mortality_sql/results.pkl
clmbr_mimic,32,1,long_los_sql,0.653444659973339,0.37692853995451925,0.6084495603255671,0.06745050225295202,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_32_iter1/long_los_sql/results.pkl
clmbr_mimic,32,1,readmission_sql,0.6397064143189941,0.017126321257518038,0.6628019410634762,0.0026451626673037274,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_32_iter1/readmission_sql/results.pkl
clmbr_mimic,32,1,anemia_lab_sql,0.7518582319785126,0.17069641264876204,0.719036858636534,0.02254896326635272,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_32_iter1/anemia_lab_sql/results.pkl
clmbr_mimic,32,1,hyperkalemia_lab_sql,0.7699335910027323,0.02479498734282805,0.7392888635766599,0.00122243424233954,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_32_iter1/hyperkalemia_lab_sql/results.pkl
clmbr_mimic,32,1,hypoglycemia_lab_sql,0.6880713406728635,0.03699696318946148,0.6716863930673367,0.006996181214369807,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_32_iter1/hypoglycemia_lab_sql/results.pkl
clmbr_mimic,32,1,hyponatremia_lab_sql,0.7946089469021056,0.02535798880436443,0.7451027336289424,0.004074497521388339,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_32_iter1/hyponatremia_lab_sql/results.pkl
clmbr_mimic,32,1,thrombocytopenia_lab_sql,0.8840283457030995,0.23063264244445283,0.8680659182207302,0.005681645854587016,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_32_iter1/thrombocytopenia_lab_sql/results.pkl
clmbr_stanford_cp,256,13,mortality_sql,0.9143864337305752,0.34964305692481595,0.9018461432867948,0.011154438938706933,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_256_iter13/mortality_sql/results.pkl
clmbr_stanford_cp,256,13,long_los_sql,0.7623732767128203,0.4824596848195656,0.7045237032531421,0.033762997808546996,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_256_iter13/long_los_sql/results.pkl
clmbr_stanford_cp,256,13,readmission_sql,0.6936630927059367,0.016861875138930744,0.686392306800723,0.004644292268622312,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_256_iter13/readmission_sql/results.pkl
clmbr_stanford_cp,256,13,anemia_lab_sql,0.8304709545939083,0.2505763313971454,0.7988847454561863,0.011097927641539343,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_256_iter13/anemia_lab_sql/results.pkl
clmbr_stanford_cp,256,13,hyperkalemia_lab_sql,0.7729148383964748,0.04395031300215504,0.7763102045601868,0.004270435654528156,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_256_iter13/hyperkalemia_lab_sql/results.pkl
clmbr_stanford_cp,256,13,hypoglycemia_lab_sql,0.7873555167336894,0.05798335947927945,0.7535579202105063,0.005797406595950223,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_256_iter13/hypoglycemia_lab_sql/results.pkl
clmbr_stanford_cp,256,13,hyponatremia_lab_sql,0.7614150033013357,0.03078649801037126,0.7325583229582587,0.004844725233021824,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_256_iter13/hyponatremia_lab_sql/results.pkl
clmbr_stanford_cp,256,13,thrombocytopenia_lab_sql,0.9249382024589766,0.3868345882524308,0.9188451842821407,0.005290928536645288,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_256_iter13/thrombocytopenia_lab_sql/results.pkl
clmbr_stanford,16,10,mortality_sql,0.8765392812924132,0.283912628360854,0.8660907047884727,0.023585515982338514,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_16_iter10/mortality_sql/results.pkl
clmbr_stanford,16,10,long_los_sql,0.5023259222809149,0.2891130759861249,0.5110928175044045,0.01592544515121355,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_16_iter10/long_los_sql/results.pkl
clmbr_stanford,16,10,readmission_sql,0.5883289201429585,0.00998442284872857,0.5959192440259302,0.0024337480834653595,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_16_iter10/readmission_sql/results.pkl
clmbr_stanford,16,10,anemia_lab_sql,0.7542733188406427,0.18629844480211807,0.7297908579282174,0.019519470789625824,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_16_iter10/anemia_lab_sql/results.pkl
clmbr_stanford,16,10,hyperkalemia_lab_sql,0.6460375550037032,0.012987926375886217,0.6266424162359436,0.0030579163578899667,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_16_iter10/hyperkalemia_lab_sql/results.pkl
clmbr_stanford,16,10,hypoglycemia_lab_sql,0.6809556771485705,0.029757902234079384,0.6333147927330606,0.009836212738648275,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_16_iter10/hypoglycemia_lab_sql/results.pkl
clmbr_stanford,16,10,hyponatremia_lab_sql,0.6883144000316026,0.020012025325346683,0.6780426739819023,0.003431927621917843,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_16_iter10/hyponatremia_lab_sql/results.pkl
clmbr_stanford,16,10,thrombocytopenia_lab_sql,0.7685144509693348,0.16291136479663587,0.770524776442785,0.006073030974461857,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_16_iter10/thrombocytopenia_lab_sql/results.pkl
count_mimic,2,7,mortality_sql,0.4867363762905399,0.037244938135929904,0.4934781645391211,0.4326017250018511,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_2_iter7/mortality_sql/results.pkl
count_mimic,2,7,long_los_sql,0.49570775414662793,0.2772283784129257,0.4978639088231429,0.5783028174062212,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_2_iter7/long_los_sql/results.pkl
count_mimic,2,7,readmission_sql,0.4983179233407128,0.00631946030583329,0.49916048242887645,0.16263200947271927,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_2_iter7/readmission_sql/results.pkl
count_mimic,2,7,anemia_lab_sql,0.4988996692137354,0.06837090714036982,0.4994531044439011,0.06691552852119238,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_2_iter7/anemia_lab_sql/results.pkl
count_mimic,2,7,hyperkalemia_lab_sql,0.6447445400850185,0.010704984526109716,0.5879705009211962,0.1016104139457283,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_2_iter7/hyperkalemia_lab_sql/results.pkl
count_mimic,2,7,hypoglycemia_lab_sql,0.635130996330235,0.023696183785105976,0.5814093630401951,0.18122319405128523,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_2_iter7/hypoglycemia_lab_sql/results.pkl
count_mimic,2,7,hyponatremia_lab_sql,0.6161068504128081,0.010858816436419578,0.5685336788191995,0.10944135573448024,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_2_iter7/hyponatremia_lab_sql/results.pkl
count_mimic,2,7,thrombocytopenia_lab_sql,0.6664206048734853,0.10242144400746298,0.649798430168683,0.0027426077249967686,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_2_iter7/thrombocytopenia_lab_sql/results.pkl
clmbr_stanford,2,7,mortality_sql,0.7228034459058778,0.07093213038002874,0.6512532182343651,0.025163412500860197,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_2_iter7/mortality_sql/results.pkl
clmbr_stanford,2,7,long_los_sql,0.6861179606103198,0.40813171359166733,0.6389420779403685,0.12344813799535712,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_2_iter7/long_los_sql/results.pkl
clmbr_stanford,2,7,readmission_sql,0.511351304423319,0.008140456618071836,0.5230207923208137,0.004944303476885626,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_2_iter7/readmission_sql/results.pkl
clmbr_stanford,2,7,anemia_lab_sql,0.6838351535979335,0.12083328769809208,0.6445833098930257,0.03471447924645844,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_2_iter7/anemia_lab_sql/results.pkl
clmbr_stanford,2,7,hyperkalemia_lab_sql,0.6500799770960535,0.020798404132563682,0.643991018719312,0.003204441443334291,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_2_iter7/hyperkalemia_lab_sql/results.pkl
clmbr_stanford,2,7,hypoglycemia_lab_sql,0.35932384028830733,0.012277312297557293,0.4137010203302169,0.009696439441210644,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_2_iter7/hypoglycemia_lab_sql/results.pkl
clmbr_stanford,2,7,hyponatremia_lab_sql,0.5497062657659946,0.011141863286674636,0.5624764263009233,0.002110436570610785,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_2_iter7/hyponatremia_lab_sql/results.pkl
clmbr_stanford,2,7,thrombocytopenia_lab_sql,0.5858191472747151,0.0436698378038546,0.5820800906681328,0.02244723366491417,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_2_iter7/thrombocytopenia_lab_sql/results.pkl
clmbr_stanford_cp,128,14,mortality_sql,0.9057102590632435,0.3170284215353088,0.8908661310222599,0.009630442080337004,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_128_iter14/mortality_sql/results.pkl
clmbr_stanford_cp,128,14,long_los_sql,0.7590114337549967,0.4968742072635408,0.7141711423571803,0.026181381706321748,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_128_iter14/long_los_sql/results.pkl
clmbr_stanford_cp,128,14,readmission_sql,0.6428679949646222,0.017466536945058755,0.6714062196800482,0.003994359094809136,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_128_iter14/readmission_sql/results.pkl
clmbr_stanford_cp,128,14,anemia_lab_sql,0.8059631926153811,0.23857458777845986,0.7831095784047784,0.014651945187752008,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_128_iter14/anemia_lab_sql/results.pkl
clmbr_stanford_cp,128,14,hyperkalemia_lab_sql,0.7962357861717422,0.02510587379672546,0.7578038540307583,0.0020175802534231593,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_128_iter14/hyperkalemia_lab_sql/results.pkl
clmbr_stanford_cp,128,14,hypoglycemia_lab_sql,0.8012613444085526,0.0684796770564593,0.775149770690476,0.005666528267157726,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_128_iter14/hypoglycemia_lab_sql/results.pkl
clmbr_stanford_cp,128,14,hyponatremia_lab_sql,0.7665080896834668,0.03560967625097597,0.7404742212339879,0.004647464551903048,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_128_iter14/hyponatremia_lab_sql/results.pkl
clmbr_stanford_cp,128,14,thrombocytopenia_lab_sql,0.9266330668582845,0.3804095331324764,0.9209706911938527,0.008496552226310313,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_128_iter14/thrombocytopenia_lab_sql/results.pkl
clmbr_mimic,1024,12,mortality_sql,0.9150501576809611,0.4046570144043894,0.9096780754324437,0.018887641647870032,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_1024_iter12/mortality_sql/results.pkl
clmbr_mimic,1024,12,long_los_sql,0.7950127074446733,0.5454399993854425,0.751375586173147,0.017516233899053865,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_1024_iter12/long_los_sql/results.pkl
clmbr_mimic,1024,12,readmission_sql,0.6338752152334651,0.026035154814332273,0.6906881361228246,0.005929006249309008,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_1024_iter12/readmission_sql/results.pkl
clmbr_mimic,1024,12,anemia_lab_sql,0.8551034665301286,0.3276220861762239,0.8380157523684495,0.015529079238618359,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_1024_iter12/anemia_lab_sql/results.pkl
